id|cim|reszletes_cim|teljes_ar|reszletes_ar|terulet|nm_ar|szobak|epitesi_ev|szint|ingatlan_allapota|futes|erkely|parkolas|hirdeto_tipus|kepek_szama|leiras|link|telekterulet|energetikai|ingatlanos|telefon|allapot|epulet_szintjei|kilatas|parkolohely_ara|komfort|legkondicionalas|akadalymentesites|furdo_wc|tetoter|pince|parkolo|tajolas|kert|napelem|szigeteles|rezsikoltség|zold_energia_premium_pont|wellness_luxury_pont|smart_technology_pont|premium_design_pont|premium_parking_pont|premium_location_pont|build_quality_pont|negativ_tenyezok_pont|van_zold_energia|van_wellness_luxury|van_smart_tech|van_premium_design|van_premium_parking|van_premium_location|van_build_quality|van_negativ_elem|ossz_pozitiv_pont|ossz_negativ_pont|netto_szoveg_pont|enhanced_keruleti_resz|lokacio_konfidencia|lokacio_elemzesi_modszer|lokacio_forras|lokacio_elemzesek_szama|geo_latitude|geo_longitude|geo_address_from_api|varosresz_kategoria|varosresz_premium_szorzo
48|Budapest XXII. kerület, Park utca||223,60 M Ft||172 m2|1 300 000 Ft / m2||2025||új építésű|hőszivattyú, mennyezeti hűtés-fűtés, padlófűtés||teremgarázs hely - benne van az árban|ingatlaniroda|9|"Fenntarthatóság LUXUS kivitelben! - Tervezett átadás: 2026 I.negyedév
UTOLSÓ LAKÁS a 2. (utolsó) ütemben!

""B"" épület
Ikerházfél eladó egyenesen a BERUHÁZÓTÓL, most még választható burkolatokkal!
Az épületet neves építésziroda tervei alapján minimál stílusban, abszolút PRÉMIUM minőségben építjük.

A lakás nettó 172 m2-es, nappali + 3 hálószobás kialakítású szeparált ~400 m2-es saját kerttel.

A földszinten 2 férőhelyes teremgarázs található, mely a vételár részét képzi!

A telek különlegessége, hogy az utcától támfal választja el, így a lakrészek különösen intim hangulatúak, a bejárat is innen lett kialakítva. A két épületnek egyetlen közös fala van!

Műszaki tartalom:
- Hőszivattyú, - mennyezet hűtés-fűtés, padlófűtés
- 3 rétegű Internorm, kívül alumínium nyílászárók
- 2 beállásos fűtött ..."|https://ingatlan.com/34559282|400 m2|A+|||||||||||||||||||4.5|0.0|0.0|7.6|0.0|0.0|0.0|0.0|1|0|0|1|0|0|0|0|12.1|0.0|12.1|Ismeretlen|0.0|fallback|none|0|47.4104085|19.0090626|Budapest, park utca, Hungary|XII. ker. Általános|1.0
49|Budapest XXII. kerület, Budafok||279 M Ft||367 m2|760 217 Ft / m2||2001 és 2010 között||jó állapotú|gázkazán, kandalló, hűtő-fűtő klíma||önálló garázs - benne van az árban|ingatlaniroda|30|"Egy különleges ingatlant kínálunk eladásra, amely ideális választás lehet olyan vásárlók számára, akik egy tágas, modern otthont keresnek Budapesten, a felkapott Budafok városrészében.
A Tordai úton található, 367 nm ház egy 1030 nm-es telken helyezkedik el, amely bőséges teret biztosít a család számára.
Az ingatlan 6 szobával és 2 fürdőszobával rendelkezik, így ideális választás lehet nagyobb családok számára is.
A tágas nappali és az amerikai konyha egyedi tervezésű, minimalista kialakítása révén modern és világos atmoszférát teremt, míg a kandalló melegséget és otthonosságot varázsol a téli hónapokban.
A házhoz tartozik összesen 32 nm-es terasz és 3 erkély 24nm-en, amelyek tökéletes helyszínt nyújtanak a pihenésre, családi összejövetelekre vagy baráti találkozókra.
A medencés családi há..."|https://ingatlan.com/34846740|367 m2|D|||||||||||||||||||0.0|0.0|0.0|3.8|0.0|0.0|0.0|0.0|0|0|0|1|0|0|0|0|3.8|0.0|3.8|Orbánhegy|0.68|enhanced_4step|aggregated_from_1_sources|1|47.425|19.031667|Budapest, Budafok-Tétény, 1222 Hungary|XII. ker. Orbánhegy|1.25
50|Budapest XXII. kerület, Budafok||239 M Ft||200 m2|1 195 000 Ft / m2|6 + 1 fél|1981 és 2000 között||jó állapotú|gázkazán||udvari beálló - benne van az árban|ingatlaniroda|30|"INGATLAN HELYSZÍNE:
Az ingatlan Budapesten a XXII. kerületben, csendes, aszfaltozott utcában található. Az 58-as, 158-as, 250-es, 258-as, 941-es buszok megállói a közelben találhatóak, így a város tömegközlekedési vérkeringésébe könnyedén be tudunk kapcsolódni. A mindennapi bevásárlásra a közelben lévő kisboltok, vagy az Auchan–Savoya Park kínál lehetőséget. A közelben óvoda, iskola is megtalálhatóak.

HÁZ JELLEMZŐI:
A 80-as években épült kétszintes téglaépítésű ház, 2 teljesen elkülönített, önálló lakrésszel rendelkezik, így több generáció vagy vállalkozás számára is ideális lehet.. Az épület alsó szinten a nappali és két háló található. Mindkét lakrész külön fürdővel és konyhával rendelkezi. Mindkettő a teraszról nyíló ajtón keresztül közelíthető meg, de az egyik még egy bejárattal rende..."|https://ingatlan.com/34898386|718 m2||||||||||||||||||||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0|0|0|0|0|0|0|0|0.0|0.0|0.0|Ismeretlen|0.0|fallback|none|0|47.425|19.031667|Budapest, Budafok-Tétény, 1222 Hungary|XII. ker. Belváros|1.0
51|Budapest XXII. kerület, Budatétény||159,90 M Ft||168 m2|951 785 Ft / m2||2016||újszerű|gázkazán||önálló garázs - benne van az árban|ingatlaniroda|25|Álomotthon Budatétény szívében panorámás kertvárosi családi ház eladó ! Budatétény egyik legkedveltebb részén kínálunk eladásra egy igazi álomotthont. A gondosan karbantartott 710 négyzetméteres telken fekvő kétszintes családi ház 2016-ban teljes körű újjáépítésen esett át , így a ház területe 150 négyzetméter , így tökéletes otthona lehet akár egy nagyobb családnak is. A házhoz vezető úton gyönyörű előkertek kísérik az érkezést, a környezet teljesen parkosított, a kert rendezett, kerti tóval, kis üvegházzal és csodás növényekkel gazdagított, ahol valóban megpihenhet az ember. Az ingatlan különlegessége a teljes földszinti szint alatt lévő, 150 négyzetméteres nagy és hangulatos pince, amely önálló mérőórákkal, vízcsatlakozással és mellékhelyiséggel is rendelkezik, ideális hobbitérnek, műhe...|https://ingatlan.com/34861383|710 m2||||||||||||||||||||0.0|0.0|0.0|0.0|0.0|3.2|0.0|0.0|0|0|0|0|0|1|0|0|3.2|0.0|3.2|Orbánhegy|0.68|enhanced_4step|aggregated_from_1_sources|1|47.4136167|19.0173235|Budapest, Budatétény, Hungary|XII. ker. Hegyvidék prémium|1.35
53|Budapest XXII. kerület, Budafok||168 M Ft||130 m2|1 292 307 Ft / m2||1981 és 2000 között||felújított|gázkazán||udvari beálló - benne van az árban|ingatlaniroda|18|"Csak a mi ingatlanirodánk kínálatában elérhető!

XXII. kerületben Budafok kedvelt, kertvárosi részén egy 305m2-es rendezett, parkosított, automata öntözőrendszerrel ellátott kizárólagos használatú telekrészen lévő, 1996-ban épült, majd 2018-ban felújított 130m2-es hasznos alapterületű, 5 szoba+gardróbszobával rendelkező családi házat kínálunk eladásra.

Helyiségei:
Földszinten: előszoba(2,56m2), tágas amerikai konyha nappali +étkező(45,25m2), kamra(1,36m2), szoba(9,96m2), fürdőszoba+WC(5,74m2).

Emeleten: közlekedő(14,31m2), 3 szoba(15,96m2, 19,38m2, 9,33m2), gardróbszoba(7,03m2) fürdőszoba+WC(7,16m2).

A nappaliból kilépve egy 20m2-es teraszra érkezünk, melyről közvetlen kapcsolat nyílik a kertre.

A fűtést és a melegvízellátást egy kondenzációs gázkazán biztosítja, radiátor hőleadókkal k..."|https://ingatlan.com/34802595|305 m2||||||||||||||||||||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0|0|0|0|0|0|0|0|0.0|0.0|0.0|Ismeretlen|0.0|fallback|none|0|47.425|19.031667|Budapest, Budafok-Tétény, 1222 Hungary|XII. ker. Hegyvidék prémium|1.35
54|Budapest XXII. kerület, Budatétény||169 M Ft||225 m2|751 111 Ft / m2|4 + 1 fél|2015||újszerű|gázkazán||önálló garázs - benne van az árban|ingatlaniroda|5|"Igazi otthon, jó áron!

Eladó XXII. kerület egyik legkedveltebb részén, közel a Camponához egy 225 nm-es 4+fél szobás, nagy teraszos, kétszintes családi ház 16 nm-es garázzsal, közművesített hangulatos 150 nm-es borospincével.
A 30 nm -es teraszról a szépen parkosított kertben gyönyörködhetünk kis kerti tóval, üvegházzal, kerti sütögetővel.

A házban élhető, világos, tágas belső terek, csodálatos panoráma tárul elénk.
Alsó szint: tágas nappali, felszerelt konyha, szoba, ablakos fürdőszoba, WC, kamra.
Felső szint: 3 szoba, melyből a legnagyobb tágas, fürdő, wc.
28 nm-es gardróbbal, erkéllyel.
Az ablakos fürdőszobában mosdó és sarokkád, a toalett és kézmosó külön helységben található.
Fűtést és a meleg vizet kombi cirko biztosítja.
Szép, karbantartott ingatlan, természetes anyagok használatá..."|https://ingatlan.com/34830980|225 m2||||||||||||||||||||0.0|0.0|0.0|3.8|0.0|0.0|0.0|0.0|0|0|0|1|0|0|0|0|3.8|0.0|3.8|Orbánhegy|0.76|enhanced_4step|aggregated_from_1_sources|1|47.4136167|19.0173235|Budapest, Budatétény, Hungary|XII. ker. Budai hegyek - Villa negyed|1.4
55|Budapest XXII. kerület, Nagytétény||149,90 M Ft||150 m2|999 333 Ft / m2||1981 és 2000 között||jó állapotú|gázkazán||önálló garázs - benne van az árban|ingatlaniroda|25|"Csak a mi ingatlanirodánk kínálatában elérhető!

XXII. kerület Baross Gábor telep - Budatétény határán elhelyezkedő, 522m2-es rendezett, parkosított, automata öntözőrendszerrel ellátott telken lévő 1998-ban épült, 150m2-es hasznos alapterülettel rendelkező, 5 szobás önálló családi házat kínálunk eladásra.

A kert végében egy 43m2-es hőszigetelt (7 cm kőzetgyapottal), közművesített (csatorna kivételével) téglaépület található, hűtő-fűtő klímával felszerelt, mely jelenleg tároló/garázs és iroda funkciót lát el, de igény szerint egy külön lakás is kialakítható benne.

A családi ház 2 szintes, 2013-ban külső felújításon esett át, mely keretén belül 10 cm-es kőzetgyapot hőszigetelést kapott, a külső nyílászárók felújításra kerültek (hőszigetelt üvegezéssel).
A kőzetgyapot hőszigetelésnek köszön..."|https://ingatlan.com/34730896|522 m2||||||||||||||||||||0.0|0.0|0.0|0.0|2.8|0.0|5.0|0.0|0|0|0|0|1|0|1|0|7.8|0.0|7.8|Ismeretlen|0.0|fallback|none|0|47.425|19.031667|Budapest, Budafok-Tétény, 1222 Hungary|XII. ker. Hegyvidék prémium|1.35
56|Budapest XXII. kerület, Budafok||169 M Ft||213 m2|793 427 Ft / m2||1981 és 2000 között||jó állapotú|gázkazán||önálló garázs|ingatlaniroda|10|"XXII., Kelenvölgy csendes utcájában eladó egy költséghatékony, világos, jó árú, költözhető ikerházfél kerttel, nagy terasszal, dupla garázzsal.
A 7-es út közelében található ez az igazi zöldövezeti, nyugis utcácska, ahol a ’95-ös, Ybl-díjas tervező által megálmodott ikerház épült. Tegyük fel, hogy autóval érkezünk, lehajtunk az elektromos kapun, az enyhe lejtésű, fűtött lehajtón, be a garázsba, elfoglaljuk az egyik parkolóhelyet a kettőből.
Kényelmesen kiszállunk az akár nagyméretű autónkból, átsétálunk a természetes tetővilágítással rendelkező lépcsőházba, ahonnan egy 35 nm-es, világos, komfortos lakrész nyílik, szobával, konyhával, fürdővel, amely vállalkozás, otthoni munkavégzés céljára is kiváló. A körbenapozott kertszintre a keményfából készült , lebegő lépcsőn feljutva nagy, étkezős ..."|https://ingatlan.com/34775608|213 m2||||||||||||||||||||0.0|0.0|0.0|0.0|0.0|3.2|2.5|0.0|0|0|0|0|0|1|1|0|5.7|0.0|5.7|Orbánhegy|0.76|enhanced_4step|aggregated_from_1_sources|1|47.425|19.031667|Budapest, Budafok-Tétény, 1222 Hungary|XII. ker. Budai hegyek - Villa negyed|1.4
57|Budapest XXII. kerület, Budafok||179,90 M Ft||160 m2|1 124 375 Ft / m2||2025||új építésű|hőszivattyú||önálló garázs - benne van az árban|ingatlaniroda|28|"INGATLAN LEÍRÁSA
ELADÓ BUDAFOKON , EGY IKER HÁZ FÉL ! EKO-ŐKO MINŐSÍTÉSSEL , VEGYES SZERKEZET(VASBETON VÁLASZFAL A KÉT LAKÁS KÖZÖTT-FÖDÉM) KIZÁRÓLAG TERMÉSZETES ANYAGÚ SZIGETELÉSSEL , HIPOALERGÉN.

INGATLAN HELYSZÍNE:
XXII. kerület központi részén található, a Gádor utca egyik csendes mellékutcájában.

ÉPÜLET JELLEMZŐI:
ÚJ építésű / építés alatt álló 2 szintes ikerház(ak).
Alapterület brutto 160 m2 netto 130nm
Telekterület 428 m2 (bruttó, épülettel együtt)
Szobák 5

MŰSZAKI FELSZERELTSÉG:
A ház szerkezete kizárólag STEIKO német technológiával és anyagokból (STEIKO oldalon pontos leírás) épült , hővisszatartása U=0.14 , ami hagyományos szigeteléssel szinte elérhetetlen!! Minőségi fa nyílászárók (német vasalat,3rétegű üvegezés),Habito extrán terhelhető(bárhova lehet rá rögzíteni szekrényt,st..."|https://ingatlan.com/34806795|428 m2||||||||||||||||||||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0|0|0|0|0|0|0|0|0.0|0.0|0.0|Ismeretlen|0.0|fallback|none|0|47.425|19.031667|Budapest, Budafok-Tétény, 1222 Hungary|XII. ker. Budai hegyek - Villa negyed|1.4
58|Budapest XXII. kerület, Nagytétény||145 M Ft||124 m2|1 169 354 Ft / m2||2024||új építésű|hőszivattyú||önálló garázs - benne van az árban|ingatlaniroda|11|"8KW DAIKIN ALTHERMA HŐSZIVATTYÚVAL!

XXII. kerületben, Nagytétény, CSENDES KERTVÁROSI környezetében, nettó 114,8 m2-es, nappali + 4 szobás (teraszos), MODERN, GARÁZZSAL RENDELKEZŐ, ÚJ ÉPÍTÉSŰ, IKERHÁZAT kínálunk eladásra!

FÖLDSZINT:
Nettó: 50,88 m2 lakórész + 19,44 m2 garázs, valamint 15 m2 és 3,89 m2-es terasz (felével számolva az alapterületbe)

EMELET:
Nettó: 44,48 m2 lakórész

Az ingatlanhoz saját, kizárólagos használatú, lekerített TELEKRÉSZEK tartoznak.
Garázs és egy autóbeálló tartozik az ingatlanhoz, a kialakítását a vételár tartalmazza.
A telekrészen található egy fúrt kút.

Az épület: földszint + tetőtérből áll.
Külső falazat: Leier 30 cm-es tégla, 10 cm-es Dryvit hőszigeteléssel.

Műanyag nyílászárok: FENSTHERM FUTURE vagy Kömmerling 5légkamrás, 76mm tokszélesség , 3rétegű üveg..."|https://ingatlan.com/34432912|628 m2|A+|||||||||||||||||||4.5|0.0|0.0|0.0|0.0|0.0|2.5|0.0|1|0|0|0|0|0|1|0|7.0|0.0|7.0|Orbánhegy|0.68|enhanced_4step|aggregated_from_1_sources|1|47.425|19.031667|Budapest, Budafok-Tétény, 1222 Hungary|XII. ker. Budai hegyek - Villa negyed|1.4
59|Budapest XXII. kerület, Nagytétény||139 M Ft||150 m2|926 666 Ft / m2|5 + 1 fél|2001 és 2010 között||jó állapotú|gázkazán, padlófűtés, hűtő-fűtő klíma||önálló garázs - benne van az árban|ingatlaniroda|23|"�� Eladó ház Budapest XXII. kerületében – Többgenerációs, tágas otthon Diósd közelében
Irányár: 139 000 000 Ft
Helyszín: Budapest XXII. kerület (Diósd vonzáskörzete)
Lakóterület: 150 m² | Telekméret: 635m² (kb. 200 m²-es privát hátsó kert)
Szintek száma: 3 | Fürdőszobák: 3 | Garázs: Dupla + 4 beálló a feljárón

Ez a 635 négyzetméteres telken fekvő, gondosan karbantartott ikerház Budapest egyik
csendes, zöldövezeti részén, Diósd szomszédságában helyezkedik el. Tágas kialakítása,
praktikusan elkülönített lakóterei és jó közlekedése miatt ideális választás családosoknak,
expatoknak, vagy bárkinek, aki szeretné ötvözni a kertvárosi nyugalmat a városi
kényelemmel.

A 2006-ban épült, háromszintes, 150 m²-es ingatlan többgenerációs elrendezésű. A
földszinten külön bejárattal, saját konyhával és f..."|https://ingatlan.com/34871079|635 m2||||||||||||||||||||0.0|0.0|0.0|0.0|0.0|3.2|0.0|0.0|0|0|0|0|0|1|0|0|3.2|0.0|3.2|Ismeretlen|0.0|fallback|none|0|47.425|19.031667|Budapest, Budafok-Tétény, 1222 Hungary|XII. ker. Budai hegyek - Villa negyed|1.4
60|Budapest XXII. kerület, Nagytétény||149 M Ft||156 m2|955 128 Ft / m2||1950 előtt||jó állapotú|gázkazán, kályha, hűtő-fűtő klíma||udvari beálló - benne van az árban|ingatlaniroda|7|***Eladó ritkaság a Kastélypark szívében kb. 200 éves sóskúti kőház*** !! 3%-os hitelre is akár!! Budapest XXII. kerületének egyik legbájosabb macskaköves utcájában, a történelmi Kastélypark területén kínálunk eladásra egy különleges, 200 éves múlttal rendelkező, 156 m2-es, sóskúti kőből épült otthont. A ház múltja egészen a Monarchia idejéig nyúlik vissza a korabeli kézzel rajzolt térképeken is szerepel. A 358 m2-es telken álló épület vastag kőfalai a nyár hűsét és a tél melegét egyaránt megőrzik. Teljesen összkomfortos, gázfűtéssel (új kondenzációs kazánnal), radiátoros hőleadókkal, fatüzelésű kályhával és hűtő-fűtő klímával felszerelve. Az elektromos hálózat, víz- és csatornarendszer pár éve felújításra került, a tető jó állapotú, de igény esetén felújítható. A házhoz két pince tartozik...|https://ingatlan.com/34932397|358 m2||||||||||||||||||||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0|0|0|0|0|0|0|0|0.0|0.0|0.0|Ismeretlen|0.0|fallback|none|0|47.425|19.031667|Budapest, Budafok-Tétény, 1222 Hungary|XII. ker. Krisztinaváros|1.25
61|Budapest XXII. kerület, Nagytétény - Óhegy||139 M Ft||110 m2|1 263 636 Ft / m2|3 + 2 fél|2018||újszerű|gázkazán, hűtő-fűtő klíma, kandalló||udvari beálló - benne van az árban|ingatlaniroda|26|"KIZÁRÓLAG a Balla ingatlaniroda kínálatában !

XXII. kerületben kellemes lakókörnyezetben 2018-as építésű duplakomfortos családiház 404 nm-es gondozott összközműves telekkel eladó.

Az épület egy masszív 2 szintes könnyűszerkezetes, szigetelt épület előkerttel és egy tágasabb hátsókerttel.

Földszint elosztása : amerikai konyhás nappali kandallóval, hálószoba fürdőszoba és külön wc. Nappaliból egy fedett kb.25 nm-es teraszra jutunk ki a tágas gondozott privát belső kert irányába.

Emelet : közlekedő folyosó, 3 külön bejáratú szoba, fürdőszoba.
Fűtés : kondenzációs kazán, klíma, kandalló. A lakás belső kialakítása lakberendező által tervezett, burkolatai kiváló minőségű anyagokból készültek.

Az épület tetőteraszáról különlegesen szép kilátás nyílik a környező tájra.

Előzetes időpont egyez..."|https://ingatlan.com/34716178|404 m2||||||||||||||||||||0.0|4.0|0.0|0.0|0.0|0.0|0.0|0.0|0|1|0|0|0|0|0|0|4.0|0.0|4.0|Ismeretlen|0.0|fallback|none|0|47.4063423|18.9914905|Budapest, Bartók Béla út 120, 1224 Hungary|XII. ker. Általános|1.0
62|Budapest XXII. kerület, Budafok||179,90 M Ft||350 m2|514 000 Ft / m2|10 + 2 fél|1950 és 1980 között||jó állapotú|gázkazán||önálló garázs - benne van az árban|ingatlaniroda|30|"HITELEZHETŐ!

CSOK+-ra ALKALMAS 3-4 GENERÁCIÓS HÁZ NAGY TELEKKEL!

NAGYCSALÁDOSOK, ÖSSZEKÖLTÖZÖK, ÉS BEFEKTETŐK FIGYELEM!

TÖBB KÜLÖN LAKÁSSÁ ALAKÍTHATÓ HÁZ!

ELADÓ Budapest XXII. kerületében Budafokon egy 350 nm-es 10 szoba+ 2 félszobás, 4 SZINTES, 4 FÜRDŐSZOBÁS, 2 NAPPALIS, ERKÉLYES, PINCÉVEL, KLIMATIZÁLT, DUPLA TERASZOS, önálló CSALÁDI HÁZ nagy telekkel.

TELEK: A teljes telekméret 738 nm. A telek sík, rendezett, szabályos téglalap alakú, amely minden oldalról körbekerített összközműves és önálló helyrajzi számmal rendelkezik. Az ingatlannal szemben állva előkert illetve oldalkert elhagyással épült. A ház teljesen körbejárható. Az épület teljesen alá lett pincézve.
A kert mérete, és parkosított jellege ideális családi rendezvények, baráti összejövetelek megrendezésére alkalmas hely ahol..."|https://ingatlan.com/34696249|350 m2||||||||||||||||||||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0|0|0|0|0|0|0|0|0.0|0.0|0.0|Orbánhegy|0.68|enhanced_4step|aggregated_from_1_sources|1|47.425|19.031667|Budapest, Budafok-Tétény, 1222 Hungary|XII. ker. Hegyvidék prémium|1.35
63|Budapest XXII. kerület, Nagytétény - Óhegy||165 M Ft||120 m2|1 375 000 Ft / m2||2024||új építésű|hőszivattyú||udvari beálló - benne van az árban|ingatlaniroda|6|"CSAK AZ IRODÁNK KÍNÁLATÁBAN !!

XXII. kerület gyorsan fejlődő részén Óhegyen, családi házas környezetben kínálunk megvételre egy 120 m2-es alapterületű, 5 szobás, dupla komfortos, EGYSZINTES, ÚJÉPÍTÉSŰ ÖNÁLLÓ HÁZAT.

AZ IGÉNYESEN MEGTERVEZETT, MODERN HÁZ 490 m2-es telken épül, jelenleg 75 %-os készültségi szinten van.

AZ INGATLAN FŐBB JELLEMZŐI:

A ház helyiségeinek elrendezése nagyon praktikusan megoldott, nagy világos terekkel, egy dolgozó szobával, három hálószobával, két fürdőszobával és háztartási helyiséggel.
A közös tér nappali, konyha és étkező együtt 44 m2, innen nyíló déli fekvésű 18 m2-es terasszal kapcsolódik a kerthez.

A szülői hálószobához gardrób és külön fürdőszoba is kapcsolódik, melynek területe együtt 21 m2.

HELYISÉGEK ELRENDEZÉSÉT ÉS A MÉRETEKET LÁSD AZ ALAPRAJZON!

..."|https://ingatlan.com/34695070|490 m2|A+|||||||||||||||||||0.0|0.0|0.0|0.0|0.0|0.0|2.5|0.0|0|0|0|0|0|0|1|0|2.5|0.0|2.5|Orbánhegy|0.64|enhanced_4step|aggregated_from_1_sources|1|47.4063423|18.9914905|Budapest, Bartók Béla út 120, 1224 Hungary|XII. ker. Hegyvidék prémium|1.35
64|Budapest XXII. kerület, Nagytétény||105 M Ft||106 m2|990 566 Ft / m2|5 + 1 fél|||jó állapotú|gázkazán||udvari beálló|ingatlaniroda|21|"Budapest XXII.kerületében, a Nagytétényi úton kínálok kertkapcsolattal rendelkező, teljesen felszerelt, jó állapotú, rengeteg lehetőséget magában rejtő, 106 négyzetméteres családi házat 314 négyzetméteres telekrésszel eladásra.
A régi családi házat 2021-ben újították fel, és alakították át, az üzlethelyiség eddig orvosi ügyeletként funkcionált, így garantált a tisztaság és a rendezettség, elosztásából adódóan kiválóan alkalmas akár 2 különálló vállalkozási tevékenység végzésére is. Az orvosi ügyelet nyilvános és személyzeti része két külön bejárattal rendelkezik, könnyedén leválasztható két részre, úgy, hogy mindkét résznek külön mosdó helyisége, valamint az egyik felében fürdőszoba is rendelkezésre áll. Kis átalakítással viszont, tökéletes családi otthon varázsolható az ingatlanból.
Az üz..."|https://ingatlan.com/34587219|314 m2||||||||||||||||||||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0|0|0|0|0|0|0|0|0.0|0.0|0.0|Orbánhegy|0.68|enhanced_4step|aggregated_from_1_sources|1|47.425|19.031667|Budapest, Budafok-Tétény, 1222 Hungary|XII. ker. Hegyvidék prémium|1.35
65|Budapest XXII. kerület, Budafok||172,90 M Ft||137 m2|1 262 043 Ft / m2||2025||új építésű|hőszivattyú||önálló garázs - benne van az árban|ingatlaniroda|8|"ÚJ ÉPÍTÉS BUDAFOKON!

XXII. kerület, Budafok déli részén, a Promontor utca vonzáskörzetében eladó egy 137m2-es, kiszolgáló helyiségeivel együttesen több, mint 150m2 hasznos területet kínáló, tégla építésű, dupla komfortos, nappali + 3 hálószobás ikerházfél, hőszivattyús fűtéssel, dupla garázzsal, számos extrával, 269m2-es telekkel, rugalmasan választható felszereltséggel, dizájnnal, elrendezéssel.

Az ingatlan megtervezésekor egyaránt ügyeltek a modern megoldások használatára, de a tradícionális értékeket is szem előtt tartották.
A lakótér két szintes kialakítást kap, mindkét szint teljes értékű szintként valósul meg (a felső szint nem lesz tetőtéri). Az alsó szinten egy tágas nappaliszoba, egy külön, ablakos konyha, egy előszoba, és egy fürdőszoba+wc helyiségek kerülnek elhelyezésre, míg ..."|https://ingatlan.com/34699304|269 m2||||||||||||||||||||9.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1|0|0|0|0|0|0|0|9.0|0.0|9.0|Ismeretlen|0.0|fallback|none|0|47.425|19.031667|Budapest, Budafok-Tétény, 1222 Hungary|XII. ker. Orbánhegy|1.25
66|Budapest XXII. kerület, Baross Gábor-telep||174,90 M Ft||156 m2|1 121 153 Ft / m2||2026||új építésű|hőszivattyú, padlófűtés||udvari beálló|ingatlaniroda|8|"Baross Gábor telepen nappali + 4 szobás új építésű ikerház eladó!

Családi házas környezetben épül ez a kiváló lokációjú ikerház. Az ikerház egyik fele már eladásra került. A még szabad lakáshoz 604 négyzetméteres saját kertrész tartozik, utcafronti bejárattal. A lakást nagy tágas terek jellemzik, a helyiségek jól átgondolt beosztásúak.

Földszinti helyiségek:
- amerikai konyhás nappali és étkező + kamra
- 2 szoba
- fürdőszoba
- háztartási helyiség
- előszoba és közlekedő
- 4 terasz

Emeleti helyiségek:
- 2 szoba
- 2 fürdőszoba
- előtér
- 2 erkély

Műszaki paraméterek:
- téglaépítésű főfalak és válaszfalak
- tető cserépfedéssel
- vasbeton gerendás födém
- 15 cm-es Dryvit szigetelés
- külső nyílászárók műanyag szerkezetűek, 3 rétegű hőszigetelésű üvegezéssel.
- belső nyílászárók dekorfóliás..."|https://ingatlan.com/34888283|604 m2||||||||||||||||||||0.0|0.0|0.0|0.0|0.0|0.0|2.5|0.0|0|0|0|0|0|0|1|0|2.5|0.0|2.5|Orbánhegy|0.64|enhanced_4step|aggregated_from_1_sources|1|47.4201521|18.9930691|Budapest, Baross Gábor-telep, Hungary|XII. ker. Hegyvidék prémium|1.35
67|Budapest XXII. kerület, Nagytétény||309,90 M Ft||350 m2|885 428 Ft / m2||2001 és 2010 között||újszerű|gázkazán, padlófűtés, hűtő-fűtő klíma||önálló garázs - benne van az árban|ingatlaniroda|29|"Különleges családi ház Budatétény-Nagytétény határán, csendes zsákutcában
*************
A XXII. kerület kedvelt kertvárosi övezetében, Budatétény és Nagytétény határán, nyugodt, forgalomtól mentes zsákutcában eladó egy kiváló állapotú, önálló családi ház, amely egy gondozott, parkosított, 1217 m²-es telken helyezkedik el. Az ingatlan látványos építészeti megoldásokkal, tágas, világos terekkel és nagy teraszokkal rendelkezik – tökéletes választás azok számára, akik a nyugalmat, az igényes kialakítást és a kényelmet keresik.
Elrendezés:
*************
Földszint: Előszoba, vendégmosdó, különleges, boltíves-oszlopos kialakítású, nagy belmagasságú nappali. Gépesített konyha egyedi bútorokkal, mellette étkező és kamra. A nappaliból és az étkezőből két, nyugati fekvésű, kertre néző teraszra nyílik..."|https://ingatlan.com/34744366|350 m2||||||||||||||||||||0.0|0.0|0.0|3.8|0.0|0.0|0.0|0.0|0|0|0|1|0|0|0|0|3.8|0.0|3.8|Orbánhegy|0.76|enhanced_4step|aggregated_from_1_sources|1|47.425|19.031667|Budapest, Budafok-Tétény, 1222 Hungary|XII. ker. Hegyvidék prémium|1.35
